Avg Time,Start,Exit,Simulation Type,Emergency Prob.,Pedestrian Prob,Exit Rate, 
1422,1,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1309,1,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1416,1,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1419,1,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1307,1,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1412,1,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1368,17,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1490,17,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1369,17,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1505,17,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1493,17,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1502,17,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1452,6,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1430,6,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1461,6,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1345,6,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1432,6,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1345,6,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1453,8,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1358,8,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1458,8,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1477,8,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1361,8,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1474,8,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1481,10,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1480,10,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1483,10,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1360,10,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1474,10,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1361,10,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1360,15,16,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1471,15,2,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1356,15,18,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1500,15,5,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1477,15,7,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
1498,15,9,TIMED_AGENTS,0.3932535600697156,0.43169832993298773,3
3187,1,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1701,1,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3276,1,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3185,1,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1720,1,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3109,1,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1588,17,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2941,17,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1530,17,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3007,17,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2967,17,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3035,17,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2956,6,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3089,6,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2894,6,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1551,6,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2932,6,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1519,6,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3049,8,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1584,8,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3000,8,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2813,8,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1573,8,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2851,8,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2921,10,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2863,10,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2889,10,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1569,10,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2890,10,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1558,10,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1736,15,16,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3310,15,2,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
1797,15,18,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3301,15,5,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3205,15,7,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
3248,15,9,CONSENSUAL_AGENTS,0.141424411656335,0.19149720119312408,3
2548,1,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1147,1,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2488,1,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2565,1,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1127,1,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2593,1,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1058,17,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2481,17,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1073,17,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2485,17,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2461,17,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2543,17,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2525,6,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2458,6,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2551,6,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1135,6,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2404,6,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1175,6,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2470,8,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1064,8,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2502,8,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2494,8,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1067,8,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2516,8,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2559,10,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2467,10,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2542,10,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1104,10,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2494,10,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1094,10,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1144,15,16,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2495,15,2,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
1156,15,18,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2531,15,5,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2553,15,7,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2535,15,9,SMART_AGENTS,0.011279610093915836,0.5904362595407292,4
2147,1,16,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2011,1,2,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2138,1,18,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2136,1,5,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2005,1,7,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2135,1,9,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2011,17,16,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2116,17,2,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2010,17,18,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2155,17,5,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2131,17,7,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2173,17,9,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2094,6,16,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2099,6,2,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2085,6,18,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
1985,6,5,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2100,6,7,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
1980,6,9,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2103,8,16,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
1991,8,2,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2126,8,18,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2125,8,5,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
1984,8,7,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2123,8,9,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
2111,10,16,TIMED_AGENTS,0.08399079822702334,0.5262564653297886,2
